category,intervention,detail,task_valid,d_plus,d_minus,l_plus,l_minus,l_combined,cit,constant_one,timing_oracle,exclusive_relational_detection
relation_only,matched_whole_ring_epoch_skew_ccw,"current=3;prior=6;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=3;prior=7;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=3;prior=7;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=3;prior=7;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=3;prior=7;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=4;prior=0;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=4;prior=0;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=4;prior=0;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=4;prior=0;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=4;prior=1;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=4;prior=1;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=4;prior=1;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=4;prior=1;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=4;prior=2;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=4;prior=2;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=4;prior=2;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=4;prior=2;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=4;prior=3;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=4;prior=3;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=4;prior=3;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=4;prior=3;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=4;prior=5;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=4;prior=5;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=4;prior=5;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=4;prior=5;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=4;prior=6;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=4;prior=6;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=4;prior=6;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=4;prior=6;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=4;prior=7;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=4;prior=7;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=4;prior=7;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=4;prior=7;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=5;prior=0;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=5;prior=0;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=5;prior=0;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=5;prior=0;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=5;prior=1;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=5;prior=1;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=5;prior=1;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=5;prior=1;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=5;prior=2;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=5;prior=2;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=5;prior=2;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=5;prior=2;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=5;prior=3;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=5;prior=3;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=5;prior=3;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=5;prior=3;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=5;prior=4;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=5;prior=4;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=5;prior=4;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=5;prior=4;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=5;prior=6;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=5;prior=6;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=5;prior=6;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=5;prior=6;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=5;prior=7;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=5;prior=7;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=5;prior=7;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=5;prior=7;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=6;prior=0;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=6;prior=0;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=6;prior=0;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=6;prior=0;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=6;prior=1;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=6;prior=1;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=6;prior=1;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=6;prior=1;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=6;prior=2;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=6;prior=2;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=6;prior=2;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=6;prior=2;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=6;prior=3;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=6;prior=3;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=6;prior=3;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=6;prior=3;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=6;prior=4;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=6;prior=4;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=6;prior=4;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=6;prior=4;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=6;prior=5;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=6;prior=5;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=6;prior=5;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=6;prior=5;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=6;prior=7;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=6;prior=7;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=6;prior=7;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=6;prior=7;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=7;prior=0;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=7;prior=0;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=7;prior=0;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=7;prior=0;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=7;prior=1;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=7;prior=1;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=7;prior=1;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=7;prior=1;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=7;prior=2;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=7;prior=2;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=7;prior=2;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=7;prior=2;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=7;prior=3;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=7;prior=3;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=7;prior=3;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=7;prior=3;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=7;prior=4;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=7;prior=4;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=7;prior=4;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=7;prior=4;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=7;prior=5;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=7;prior=5;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=7;prior=5;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=7;prior=5;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=7;prior=6;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=7;prior=6;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_cw,"current=7;prior=6;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,matched_whole_ring_epoch_skew_ccw,"current=7;prior=6;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,phase_incompatible_partner,"cw_phase=0;ccw_phase=1;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,phase_incompatible_partner,"cw_phase=0;ccw_phase=1;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,phase_incompatible_partner,"cw_phase=0;ccw_phase=2;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,phase_incompatible_partner,"cw_phase=0;ccw_phase=2;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,phase_incompatible_partner,"cw_phase=1;ccw_phase=0;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,phase_incompatible_partner,"cw_phase=1;ccw_phase=0;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,phase_incompatible_partner,"cw_phase=1;ccw_phase=2;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,phase_incompatible_partner,"cw_phase=1;ccw_phase=2;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,phase_incompatible_partner,"cw_phase=2;ccw_phase=0;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,phase_incompatible_partner,"cw_phase=2;ccw_phase=0;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,phase_incompatible_partner,"cw_phase=2;ccw_phase=1;control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,phase_incompatible_partner,"cw_phase=2;ccw_phase=1;control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=0;ccw=0;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=0;ccw=0;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=0;ccw=1;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=0;ccw=1;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=0;ccw=2;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=0;ccw=2;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=0;ccw=3;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=0;ccw=3;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=0;ccw=4;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=0;ccw=4;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=0;ccw=5;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=0;ccw=5;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=0;ccw=6;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=0;ccw=6;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=0;ccw=7;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=0;ccw=7;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=1;ccw=0;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=1;ccw=0;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=1;ccw=1;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=1;ccw=1;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=1;ccw=2;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=1;ccw=2;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=1;ccw=3;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=1;ccw=3;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=1;ccw=4;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=1;ccw=4;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=1;ccw=5;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=1;ccw=5;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=1;ccw=6;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=1;ccw=6;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=1;ccw=7;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=1;ccw=7;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=2;ccw=0;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=2;ccw=0;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=2;ccw=1;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=2;ccw=1;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=2;ccw=2;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=2;ccw=2;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=2;ccw=3;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=2;ccw=3;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=2;ccw=4;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=2;ccw=4;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=2;ccw=5;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=2;ccw=5;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=2;ccw=6;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=2;ccw=6;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=2;ccw=7;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=2;ccw=7;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=3;ccw=0;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=3;ccw=0;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=3;ccw=1;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=3;ccw=1;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=3;ccw=2;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=3;ccw=2;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=3;ccw=3;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=3;ccw=3;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=3;ccw=4;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=3;ccw=4;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=3;ccw=5;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=3;ccw=5;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=3;ccw=6;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=3;ccw=6;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=3;ccw=7;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=3;ccw=7;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=4;ccw=0;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=4;ccw=0;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=4;ccw=1;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=4;ccw=1;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=4;ccw=2;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=4;ccw=2;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=4;ccw=3;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=4;ccw=3;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=4;ccw=4;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=4;ccw=4;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=4;ccw=5;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=4;ccw=5;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=4;ccw=6;cw_control=(1, 0);ccw_control=(0, 1)",0,111,111,1,1,1,1,1,0,0
relation_only,inconsistent_operational_controls,"cw=4;ccw=6;cw_control=(0, 1);ccw_control=(1, 0)",0,111,111,1,1,1,1,1,0,0
